published_at,ticker,title,desc,url,source,sentiment,sentiment_score
2023-09-30 16:18:09+00:00,TSLA,11 Best Battery Stocks To Buy Before They Take Off,"In this article, we will be taking a look at the 11 best battery stocks to buy before they take off. To skip our detailed analysis of the electric vehicle and battery markets, you can go directly to see the 5 Best Battery Stocks To Buy Before They Take Off. As the global community continues […]",https://finance.yahoo.com/news/11-best-battery-stocks-buy-161809782.html?.tsrc=rss,finance.yahoo.com,,
2023-09-30 16:18:09+00:00,TSLA,11 Best Battery Stocks To Buy Before They Take Off,"In this article, we will be taking a look at the 11 best battery stocks to buy before they take off.",https://www.insidermonkey.com/blog/11-best-battery-stocks-to-buy-before-they-take-off-1198268/,insidermonkey.com,,
2023-08-31 23:15:00+00:00,TSLA,Wall Street ends mixed as inflation data buoys optimism,"NEW YORK: The S&P 500 ended lower and the Nasdaq higher on Thursday (Aug 31) after US inflation data matched estimates, underscoring expectations the ...",https://www.thesundaily.my/business/wall-street-ends-mixed-as-inflation-data-buoys-optimism-EH11434437,thesundaily.my,,
2023-08-31 23:09:00+00:00,TSLA,VinFast Stock Keeps Tumbling. Why Short Sellers Aren’t Winning Big.,"There are few shares shorted, for good reason.",https://www.marketwatch.com/articles/vinfast-stock-price-short-sellers-72a08876,marketwatch.com,,
2023-08-31 22:26:55+00:00,TSLA,Wall Street ends mixed as inflation data buoys optimism,"(Sept 1): The S&P 500 ended lower and the Nasdaq higher on Thursday after U.S. inflation data matched estimates, underscoring expectations the Federal Reserve could pause its monetary tightening, while Salesforce climbed following an up upbeat forecast.

The Nasdaq reached its highes...",https://theedgemalaysia.com/node/680906,theedgemarkets.com,,
2023-08-01 23:35:00+00:00,TSLA,"Dow strengthens, S&P 500 and Nasdaq weaken","NEW YORK: The S&P 500 and Nasdaq closed weaker on Tuesday (Aug 1), the first day of seasonally slow August, ahead of US jobs data and major companies'...",https://www.thesundaily.my/business/dow-strengthens-sp-500-and-nasdaq-weaken-DC11314315,thesundaily.my,,
2023-08-01 23:02:53+00:00,TSLA,"Dow Jones Futures Fall On U.S. Debt Downgrade; AMD, ELF Lead 5 Earnings Movers Late",Dow Jones futures fell as Fitch downgraded U.S. debt ratings. AMD and ELF Beauty were big earnings movers late.,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-us-debt-downgrade-amd-elf-lead-earnings-movers/?src=A00220&yptr=yahoo,finance.yahoo.com,,
2023-08-01 22:37:00+00:00,TSLA,"Workhorse Group Inc. stock falls Tuesday, underperforms market","Shares of Workhorse Group Inc. shed 2.26% to $1.30 Tuesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",https://www.marketwatch.com/data-news/workhorse-group-inc-stock-falls-tuesday-underperforms-market-6a954d0a-6ed63156d583,marketwatch.com,,
2023-07-02 23:57:49+00:00,TSLA,Let's set the table for the second half by reflecting on this year's hated bull market,You don't get the best first-half Nasdaq rally in 40 years simply because the Fed did this or bond yields did that.,https://www.cnbc.com/2023/07/02/cramer-sets-the-table-for-the-second-half-by-reflecting-on-this-hated-bull-market.html,cnbc.com,,
2023-07-02 23:05:00+00:00,TSLA,"BYD Beat Tesla in China Again. This Is a Two Horse Race, Though.","Sunday, BYD 251,685 electrified passenger vehicles sold in June. For the second quarter that means BYD sold more than 700,000 EVs, up almost 100% over last...",https://www.marketwatch.com/articles/byd-beat-tesla-in-china-67aa475d,marketwatch.com,,
2023-07-02 21:50:44+00:00,TSLA,Marketmind: Q3 kicks off with China PMI in spotlight By Reuters,Marketmind: Q3 kicks off with China PMI in spotlight,https://www.investing.com/news/economy/marketmind-q3-kicks-off-with-china-pmi-in-spotlight-3118322,investing.com,,
2023-06-02 21:14:09+00:00,TSLA,"Stock Market Rally Shows Strength, Breadth With Tesla, Apple In Focus; Here's What To Do Now",The stock market rally is stepping up with broad gains. Tesla broke out while Apple has a big product reveal. Here's what you should do now.,https://www.investors.com/market-trend/stock-market-today/stock-market-rally-shows-strength-breadth-tesla-apple-in-focus-what-to-do-now/,investors.com,,
2023-06-02 21:09:21+00:00,TSLA,Surging US megacap stocks leave some wondering when to cash out,"By Lewis Krauskopf NEW YORK (Reuters) - As the U.S. stock market continues its climb, investors holding shares of the massive tech and growth companies leading the charge are debating whether to cash out or",https://www.oann.com/business/surging-us-megacap-stocks/,oann.com,,
2023-06-02 21:08:49+00:00,TSLA,Wall St Week Ahead-Surging US megacap stocks leave some wondering when to cash out,"Stock Market Quotes and News : Equities, Indexes, Commodities, Forex on MarketScreener.com",https://www.marketscreener.com/quote/index/S-P-500-4985/news/Wall-St-Week-Ahead-Surging-US-megacap-stocks-leave-some-wondering-when-to-cash-out-44029315/,marketscreener.com,,
2023-05-03 22:36:31+00:00,TSLA,10 Best Engineering Stocks to Buy Now,"In this article, we will discuss the 10 best engineering stocks to buy now.",https://www.insidermonkey.com/blog/10-best-engineering-stocks-to-buy-now-1145223/,insidermonkey.com,,
2023-05-03 20:51:06+00:00,TSLA,Joby Aviation to get investment from Tesla shareholder Baillie Gifford By Reuters,Joby Aviation to get investment from Tesla shareholder Baillie Gifford,https://www.investing.com/news/stock-market-news/joby-aviation-to-get-investment-from-tesla-shareholder-baillie-gifford-3072027,investing.com,,
2023-05-03 20:23:31+00:00,TSLA,Joby Aviation to get investment from Tesla shareholder Baillie Gifford,"British investment management firm
Baillie Gifford will invest $180 million in electric aircraft
maker Joby Aviation, they said on Wednesday.
              This comes days after Joby clinched a $55... | May  3,  2023",https://www.marketscreener.com/quote/stock/TESLA-INC-6344549/news/Joby-Aviation-to-get-investment-from-Tesla-shareholder-Baillie-Gifford-43730485/,marketscreener.com,,
2023-04-03 23:55:56+00:00,TSLA,Market Highlights: UFC to merge with WWE in a $21bn deal; the all-crucial RBA rates decision later today,ASX shares to open modestly ahead of the crucial RBA rates decision. Elon Musk removes New York Times twitter badge.,https://stockhead.com.au/news/market-highlights-ufc-to-merge-with-wwe-in-a-21bn-deal-the-all-crucial-rba-rates-decision-later-today/,stockhead.com.au,,
2023-04-03 23:23:26+00:00,TSLA,Jury orders Tesla to pay $3.2 million to Black ex-worker in US race bias case,A federal jury in San Francisco on Monday ordered Tesla Inc to pay about $3.2 million to a Black former employee after the electric-vehicle maker was found to have failed to prevent severe racial,https://www.ibtimes.co.uk/jury-orders-tesla-pay-32-million-black-ex-worker-us-race-bias-case-1714791,ibtimes.co.uk,,
2023-04-03 22:51:39+00:00,TSLA,"Tesla, Disney And Nvidia Join 7 Others Showing Unusual Options Activity",Tesla (NASDAQ:TSLA) is nearly always near the top of our list when it comes to options flow.,https://www.valuewalk.com/tesla-disney-and-nvidia-join-7-others-showing-unusual-options-activity/,valuewalk.com,,
2023-03-04 22:14:43+00:00,TSLA,Tesla Accepting Bitcoin Inspired This Major Company To Move Into Web3,Many major companies have launched plans or explored entering the world of Web3. One of the largest apparel companies credits an interest in Bitcoin by Elon Musk as being the inspiration for its Web3 aspirations.,https://www.benzinga.com/markets/cryptocurrency/23/03/31207597/tesla-accepting-bitcoin-inspired-this-major-company-to-move-into-web3,benzinga.com,,
2023-03-04 15:30:00+00:00,TSLA,What Happened to Tesla This Week?,"In this week's video, I cover everything you need to know about news related to Tesla (NASDAQ: TSLA) during the week of Feb. 27. Today's video will focus on Tesla's China-insured numbers, its leadership position in various parts of the world, and some extra information with regard to the upcoming Gigfactory in Mexico.",https://finance.yahoo.com/m/76344e75-d235-3817-a21f-04b83d7597be/what-happened-to-tesla-this.html?.tsrc=rss,finance.yahoo.com,,
2023-03-04 14:16:08+00:00,TSLA,"Tesla recalls 3,470 Model Y vehicles over loose bolts","By David Shepardson WASHINGTON (Reuters) -Tesla Inc said it is recalling 3,470 2022 through 2023 Model Y vehicles in the United States because bolts securing the second-row seatback frames may not have been securely tightened,",https://www.oann.com/business/tesla-recalls-3470-model/,oann.com,,
2023-02-02 23:24:16+00:00,TSLA,Tech Stocks Power the Nasdaq and S&P 500 Higher,"U.S. stock markets were mixed on Feb. 2, 2023, with soaring tech stocks leading the Nasdaq and S&P 500 higher but the Dow closing slightly lower.",https://www.investopedia.com/tech-stocks-power-nasdaq-s-and-p-500-higher-7105051,investopedia.com,,
2023-02-02 22:34:07+00:00,TSLA,"Dow Jones Futures Fall As Apple, Google, Amazon Report, Jobs Report Looms; Market Rally Due For Pullback?","Dow Jones futures: Apple, Google and Amazon reported late, with January's jobs report on tap. Is the hot market rally due for a pullback?",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-apple-google-amazon-skid-jobs-report-looms-market-rally-due-for-pullback/,investors.com,,
2023-02-02 22:08:00+00:00,TSLA,Stocks are at Wall Street’s year-end target. It’s only early February.,A sharp rally in technology stocks is driving U.S. stocks higher to start 2023. Were Wall Street strategists too pessimistic?,https://www.marketwatch.com/story/stocks-are-at-wall-streets-year-end-target-its-only-early-february-11675374654,marketwatch.com,,
