news_url,title,text,source_name,date,topics,tickers,sentiment,Negative,Neutral,Positive
https://seekingalpha.com/article/4843809-one-of-the-best-high-yield-setups-i-have-ever-seen,One Of The Best High-Yield Setups I've Ever Seen,There is a major market disconnect emerging in the midst of the AI boom. I discuss why this disconnect provides investors with one of the most attractive high-yielding investment opportunities I have ever seen with near-term catalysts. I also share some of my top picks to profit from this disconnect.,Seeking Alpha,"Fri, 14 Nov 2025 09:05:07 -0500","['dividend', 'paylimitwall']",NVDA,Positive,0.1507241545727147,0.27486325876003675,0.5744125866672485
https://www.zacks.com/stock/news/2791075/top-robotics-stocks-to-add-to-your-portfolio-for-impressive-returns?cid=CS-STOCKNEWSAPI-FT-robotics-2791075,Top Robotics Stocks to Add to Your Portfolio for Impressive Returns,"Robotics is poised for robust long-term growth. Consider NVDA, TRMD and TER for potential market dominance across sectors.",Zacks Investment Research,"Fri, 14 Nov 2025 09:01:19 -0500",[],NVDA,Positive,0.11876606579913179,0.16988724773203703,0.7113466864688311
https://www.marketwatch.com/story/only-one-analyst-has-a-sell-rating-on-nvidia-and-he-says-it-feels-fantastic-c4a887fb,Only one analyst has a sell rating on Nvidia — and he says ‘it feels fantastic',Lone Nvidia bear Jay Goldberg shares why he's still not a buyer of the AI superstock.,Market Watch,"Fri, 14 Nov 2025 08:57:00 -0500",['paylimitwall'],NVDA,Neutral,0.2748308388322499,0.4211678700136109,0.30400129115413915
https://247wallst.com/forecasts/2025/11/14/nvidia-nvda-bull-base-bear-price-prediction-and-forecast/?utm_source=snapi,"Nvidia (NASDAQ: NVDA) Bull, Base, & Bear Price Prediction and Forecast (Nov 14)",The trade war with China was tough on Nvidia Corp. (NASDAQ: NVDA) investors.,24/7 Wall Street,"Fri, 14 Nov 2025 08:55:47 -0500",[],NVDA,Negative,0.7576055366353841,0.11239071280722042,0.1300037505573954
https://www.fastcompany.com/91442171/hot-tech-stocks-are-tumbling-why-tesla-palantir-nvidia-and-others-are-leading-a-market-selloff-today,"Hot tech stocks are tumbling: Why Tesla, Palantir, Nvidia, and others are leading a market selloff today","The stock market survived the longest government shutdown in U.S. history with minimal impact. But it tumbled on Thursday, November 13, amid a sell-off of tech stocks as worries about overinflated values and interest rate cuts grew.",Fast Company,"Fri, 14 Nov 2025 08:51:15 -0500",['paylimitwall'],NVDA,Negative,0.5403148933635304,0.2058312734383228,0.2538538331981467
https://www.forbes.com/sites/greatspeculations/2025/11/14/3-forces-that-could-shake-nvidia-stock/,3 Forces That Could Shake Nvidia Stock,"NVIDIA (NVDA) has faced challenges in the past. Its stock has dropped over 30% within less than 2 months on 8 occasions in various years, erasing billions in market value and eliminating substantial gains in a single correction.",Forbes,"Fri, 14 Nov 2025 08:41:52 -0500",['paylimitwall'],NVDA,Negative,0.5375561734116346,0.11997984265487195,0.3424639839334935
https://www.zacks.com/stock/news/2791027/nvidia-poised-for-a-q3-earnings-surprise-buy-before-the-beat?cid=CS-STOCKNEWSAPI-FT-analyst_blog|most_popular_stocks-2791027,NVIDIA Poised for a Q3 Earnings Surprise: Buy Before the Beat?,NVDA eyes a potential Q3 beat as soaring data center demand and broad segment recoveries fuel expectations ahead of its results.,Zacks Investment Research,"Fri, 14 Nov 2025 08:20:25 -0500",['earnings'],NVDA,Positive,0.11240025498507064,0.23264742651202194,0.6549523185029074
https://www.investors.com/etfs-and-funds/sectors/bursting-ai-stock-bubble-worsens-destroys-1-8-trillion-in-value/,Bursting AI Stock Bubble Worsens — Destroys $1.8 Trillion In Value,The AI stocks Armageddon is only getting worse. And the losses harder to ignore due to their massive and ballooning size.,Investors Business Daily,"Fri, 14 Nov 2025 08:00:14 -0500",[],NVDA,Positive,0.2959065113953829,0.27582696902999587,0.42826651957462125
https://www.youtube.com/watch?v=rhBuuIhxSJc,"Can Nvidia Beat 'Whisper Number' Despite Supply Constraints? WMT, FUTU Earnings Also In Focus | IBD","IBD's Alexis Garcia and Ed Carson preview key upcoming earnings reports from Futu Holdings, Walmart and Nvidia. Check out our daily newsletter!",Investors Business Daily,"Fri, 14 Nov 2025 07:01:52 -0500",['earnings'],NVDA,Positive,0.2248219030233605,0.2855567712824331,0.48962132569420636
https://www.fool.com/investing/2025/11/14/nvda-stock-earnings-when-q3-earnings-michael-burry/,Nvidia's Earnings on Nov. 19: What History Tells Us About Nvidia Stock's Moves Following Earnings Releases,"Given Nvidia's fantastic ""earnings beat"" record, my bet is it will surpass Wall Street's estimates on Nov. 19. However, an earnings beat doesn't necessarily mean the stock price will rise following the release.",The Motley Fool,"Fri, 14 Nov 2025 06:30:00 -0500",['earnings'],NVDA,Neutral,0.10489269716633451,0.4606404797846434,0.4344668230490222
https://www.fool.com/investing/2025/11/14/4-brilliant-growth-stocks-to-buy-now-and-hold-for/,4 Brilliant Growth Stocks to Buy Now and Hold for the Long Term -- Including Nvidia,Nvidia and Broadcom are making computing units for clients. Taiwan Semiconductor Manufacturing makes the chips for nearly all AI hardware.,The Motley Fool,"Fri, 14 Nov 2025 06:00:00 -0500",['StocksToWatch'],NVDA,Positive,0.15452890530701513,0.27611846241899,0.5693526322739948
https://www.fool.com/investing/2025/11/14/prediction-nvidia-stock-is-going-to-soar-over-the/,Prediction: Nvidia Stock Is Going to Soar Over the Next 12 Months,"Nvidia has seen tremendous growth over the years, and has a huge opportunity still in front of it. The company has created a wide moat in the AI infrastructure market.",The Motley Fool,"Fri, 14 Nov 2025 05:00:00 -0500",[],NVDA,Positive,0.16677969302490497,0.19350921739383667,0.6397110895812583
https://www.proactiveinvestors.co.uk/companies/news/1082502?SNAPI,Big Tech divisions widen as Amazon quietly backs tougher curbs on Nvidia's China chip exports,"Amazon.com Inc (NASDAQ:AMZN) reported support for the GAIN AI Act marks another turn in Washington's increasingly fractious debate over how tightly to control the flow of advanced processors to China. The legislation, already endorsed by Microsoft and Anthropic, would force chipmakers such as Nvidia to meet domestic demand for cutting-edge hardware before shipping units abroad.",Proactive Investors,"Fri, 14 Nov 2025 03:00:02 -0500",[],NVDA,Positive,0.26981323112095584,0.1566386728965843,0.5735480959824598
https://www.reuters.com/business/retail-consumer/amazon-microsoft-back-effort-restrict-nvidias-exports-china-wsj-reports-2025-11-14/,"Amazon, Microsoft back effort to restrict Nvidia's exports to China, WSJ reports","Amazon is joining Microsoft in backing legislation to further limit chipmaker Nvidia's ability to export to China, the Wall Street Journal reported on Thursday, citing people familiar with the matter.",Reuters,"Thu, 13 Nov 2025 21:21:02 -0500",[],NVDA,Positive,0.2608959409066413,0.33415859904164696,0.4049454600517118
https://www.wsj.com/tech/amazon-and-microsoft-back-effort-that-would-restrict-nvidias-exports-to-china-21e29e01,Amazon and Microsoft Back Effort That Would Restrict Nvidia's Exports to China,Legislation in Washington would give tech leaders preferential access to chips at their data centers around the world.,WSJ,"Thu, 13 Nov 2025 21:00:00 -0500",['paywall'],NVDA,Positive,0.3152386228571953,0.23349600451976288,0.4512653726230419
https://seekingalpha.com/article/4843455-nvidia-q3-earnings-preview-robust-margins-met-with-a-china-problem,Nvidia Q3 Earnings Preview: Robust Margins Met With A China Problem,"Nvidia Corporation is rated Hold ahead of its Q3 earnings, reflecting both strong fundamentals and emerging competitive risks. NVDA is projected to deliver robust margin expansion, driven by high-margin Data Center growth and the CUDA software ecosystem. NVDA faces market share losses in China due to U.S. export controls, Chinese government incentives, and the rise of competing offers.",Seeking Alpha,"Thu, 13 Nov 2025 18:01:27 -0500","['earnings', 'paylimitwall']",NVDA,Positive,0.1406859692977953,0.19048541582701908,0.6688286148751856
https://www.investors.com/news/why-nvidia-stocks-power-could-overcome-pullback-panic/,Pullback Panic? Why Nvidia Stock's Power Suggests Otherwise.,Nvidia stock could still propel markets higher — with even major corrections accounted for as the stock sets up.,Investors Business Daily,"Thu, 13 Nov 2025 17:59:22 -0500",[],NVDA,Positive,0.25199193547512827,0.2722823656421062,0.4757256988827656
https://www.investors.com/market-trend/the-big-picture/dow-jones-ai-stocks-nvidia-palantir-tesla/,"Dow Dives 800 Points In Sharpest Loss In A Month, With Market's AI Names Nvidia, Palantir Hit","The Dow Jones Industrial Average plunged nearly 800 points, led by losses in AI stocks, like Nvidia, Palantir and Tesla.",Investors Business Daily,"Thu, 13 Nov 2025 17:53:14 -0500",['paywall'],NVDA,Positive,0.37730014445193527,0.23950937500093328,0.3831904805471314
https://www.benzinga.com/trading-ideas/long-ideas/25/11/48852510/david-teppers-hedge-funds-bets-on-amd-nvidia-in-q3-takes-profits-on-intel?utm_source=snapi,"David Tepper's Hedge Funds Bets On AMD, Nvidia In Q3, Takes Profits On Intel","The Appaloosa Management hedge fund, run by Carolina Panthers owner David Tepper, on Thursday revealed several new stock positions in the third quarter, and multiple transactions on the semiconductor sector.",Benzinga,"Thu, 13 Nov 2025 17:06:48 -0500",['paywall'],NVDA,Positive,0.2788962879992572,0.35463692103557226,0.3664667909651705
https://www.zacks.com/commentary/2790869/ai-frenzy-everybody-wants-nvidia-s-magical-gpus?cid=CS-STOCKNEWSAPI-FT-investment_ideas-2790869,AI Frenzy: Everybody Wants NVIDIA's Magical GPUs,"Day in and day out, companies continue to clamor for the NVIDIA GPUs that are powering the AI revolution. Here are some of the big collaborations and partnerships that the company has announced (so far) in 2025.",Zacks Investment Research,"Thu, 13 Nov 2025 16:46:05 -0500",[],NVDA,Positive,0.2866704616032888,0.32132135146095714,0.39200818693575407
https://www.investors.com/news/technology/nvidia-stock-earnings-key-ai-stock-trade/,Nvidia Earnings Seen As Key To Reviving AI Stock Trade,"AI stocks have pulled back recently on bubble concerns, which has raised the stakes for Nvidia's upcoming earnings report.",Investors Business Daily,"Thu, 13 Nov 2025 14:37:20 -0500",['earnings'],NVDA,Neutral,0.2350638751542889,0.4535258585634574,0.3114102662822536
https://www.zacks.com/commentary/2790817/can-equities-stabilize-after-the-government-reopens?cid=CS-STOCKNEWSAPI-FT-investment_ideas-2790817,Can Equities Stabilize after the Government Reopens?,"As traders position for year-end, the government shutdown is over, major market indices are filling gaps, and seasonal momentum looms.",Zacks Investment Research,"Thu, 13 Nov 2025 13:51:07 -0500",[],NVDA,Positive,0.22281887285958585,0.37912558170224525,0.3980555454381688
https://www.investopedia.com/this-tech-stock-expert-just-got-more-bullish-about-nvidia-ahead-of-earnings-this-is-why-nvda-11848795,This Tech Stock Expert Just Got More Bullish About Nvidia Ahead of Earnings. Here's Why,One Nvidia bull just got more bullish.,Investopedia,"Thu, 13 Nov 2025 13:20:44 -0500",[],NVDA,Positive,0.1871780958612016,0.3080939740260465,0.504727930112752
https://www.youtube.com/watch?v=1pUs9SZReHQ,@OptionsPlay Trades NVDA & FDX Amid Valuation Rebalance,Tony Zhang with @OptionsPlay believes Nvidia (NVDA) is trading at its best forward P/E since Liberation Day. He offers an example options trade and makes the case for long-term investors to buy into the stock as it lingers in correction territory.,Schwab Network,"Thu, 13 Nov 2025 13:00:02 -0500",[],NVDA,Positive,0.3375738454321703,0.12004981889187305,0.5423763356759567
https://www.fxempire.com/forecasts/article/sp500-nvidia-alphabet-tesla-sink-as-tech-sector-faces-broad-rebalancing-1561011,"S&P500: Nvidia, Alphabet, Tesla Sink as Tech Sector Faces Broad Rebalancing","US stocks fell as Nvidia, Alphabet, and Tesla led tech losses. Traders brace for missing data and Fed uncertainty.",FXEmpire,"Thu, 13 Nov 2025 11:57:12 -0500",[],NVDA,Negative,0.4625463361220721,0.19651860223903858,0.3409350616388893
https://www.investors.com/research/options/nvidia-nvda-stock-options-bull-put-spread-2/,Nvidia Earnings Are Due Next Week. Here's One Possible Options Play.,"Here's an option trade that presumes Nvidia stock stays within an expected range after earnings, and the report is positive.",Investors Business Daily,"Thu, 13 Nov 2025 11:35:23 -0500","['earnings', 'paywall']",NVDA,Positive,0.3092419465665306,0.2785295785841777,0.41222847484929176
https://www.marketwatch.com/story/nvidias-stock-has-a-strong-setup-ahead-of-next-weeks-earnings-this-analyst-says-4215492e,"Nvidia's stock has a strong setup ahead of next week's earnings, this analyst says","Nvidia may have big beat-and-raise potential when the company reports results next week, thanks to the continued ramp-up of its Blackwell rack-scale system and recent commentary around visibility into more than $500 billion in revenue through the end of next year.",Market Watch,"Thu, 13 Nov 2025 11:12:00 -0500",['paylimitwall'],NVDA,Positive,0.23320707244621441,0.22430776408109884,0.5424851634726867
https://invezz.com/news/2025/11/13/how-low-will-nvidia-stock-go-after-a-3-drop-today-analysts-give-targets/?utm_source=snapi,How low will Nvidia stock go after a 3% drop today: analysts give targets,Nvidia stock (NASDAQ: NVDA) slipped over 3% today as traders engaged in profit-taking and wrestled with lingering questions about artificial intelligence valuations. The pullback was sparked by headlines of SoftBank dumping its entire $5.,Invezz,"Thu, 13 Nov 2025 10:50:48 -0500",[],NVDA,Negative,0.6595423328838647,0.13564640403855133,0.20481126307758388
https://www.benzinga.com/markets/tech/25/11/48837438/nvidia-bought-by-major-investor-betting-on-broader-ai-growth?utm_source=snapi,Nvidia Bought by Major Investor Betting on 'Broader' AI Growth,"Nvidia Corp (NASDAQ: NVDA) is gaining favor over Broadcom Inc (NASDAQ: AVGO) as investors shift chip exposure, betting on Nvidia's broader graphics processing unit growth versus Broadcom's hyperscaler-heavy focus.",Benzinga,"Thu, 13 Nov 2025 10:32:41 -0500",['paywall'],NVDA,Positive,0.3378095077840535,0.22523050250627663,0.43695998970966987
https://www.zacks.com/stock/news/2790505/buy-5-big-data-behemoths-to-strengthen-your-portfolio-returns-in-2026?cid=CS-STOCKNEWSAPI-FT-analyst_blog|investment_ideas-2790505,Buy 5 Big Data Behemoths to Strengthen Your Portfolio Returns in 2026,"Five data-driven giants, NVDA, DELL, PLTR, FICO and GWRE, are powering AI, analytics, and cloud innovation to boost portfolio returns in 2026.",Zacks Investment Research,"Thu, 13 Nov 2025 10:31:32 -0500",[],NVDA,Positive,0.17434237655994625,0.26642091661347045,0.5592367068265832
https://www.zacks.com/stock/news/2790438/4-stocks-to-add-to-your-portfolio-as-dow-hits-all-time-closing-high?cid=CS-STOCKNEWSAPI-FT-analyst_blog|investment_ideas-2790438,4 Stocks to Add to Your Portfolio as Dow Hits All-Time Closing High,"As the Dow hits a record above 48,000, optimism grows for a year-end rally -- making AMZN, NVDA, JPM, and MMM top stocks to watch.",Zacks Investment Research,"Thu, 13 Nov 2025 10:05:54 -0500",[],NVDA,Positive,0.17607755732591318,0.2724389469572307,0.5514834957168562
https://seekingalpha.com/article/4843091-nvidia-teed-up-for-a-strong-q3-earnings-report-earnings-preview,Nvidia Teed Up For A Strong Q3 Earnings Report (Earnings Preview),"Nvidia Corporation is poised for significant growth ahead of its Q3 '26 earnings, supported by robust AI infrastructure demand and a strong industry position. Hyperscalers like Microsoft, Alphabet, and Amazon are driving record capital outlays for compute capacity, reinforcing NVDA's durable growth trajectory despite some competition from custom chips. NVDA's dominance in both the U.S. and China is bolstered by licensing wins and technical challenges faced by Chinese competitors, supporting optimistic revenue forecasts for eFY27.",Seeking Alpha,"Thu, 13 Nov 2025 09:30:00 -0500","['earnings', 'paylimitwall']",NVDA,Positive,0.09621748504816553,0.18698554176700766,0.7167969731848269
https://www.cnbc.com/2025/11/13/jim-cramers-top-10-things-to-watch-in-the-stock-market-thursday.html,Jim Cramer's top 10 things to watch in the stock market Thursday,Stocks were down early Thursday morning after the Dow reached a record high during yesterday's session.,CNBC,"Thu, 13 Nov 2025 09:26:35 -0500",['cramer'],NVDA,Negative,0.4502838574602781,0.24022523472944624,0.30949090781027566
https://www.forbes.com/sites/greatspeculations/2025/11/13/nvidia-or-amd-which-stock-to-bet-on/,Nvidia Or AMD: Which Stock To Bet On?,"Advanced Micro Devices increased by 9.0% in Wednesday's trading, after the company indicated that it expected annual data center chip sales of $100 billion within the next five years, with its earnings more than tripling.",Forbes,"Thu, 13 Nov 2025 09:00:03 -0500",['paylimitwall'],NVDA,Positive,0.2889658979733974,0.14397471252373867,0.567059389502864
https://www.fool.com/investing/2025/11/13/8-ai-stocks-id-buy-right-now/,8 AI Stocks I'd Buy Right Now,"AI is the center of the investing universe right now. Each of these eight companies solves a specific AI infrastructure bottleneck, from chip manufacturing equipment to optical data transmission to nuclear power generation.",The Motley Fool,"Thu, 13 Nov 2025 09:00:00 -0500",[],NVDA,Positive,0.12764814021783324,0.3650989160060926,0.5072529437760741
https://www.reuters.com/business/major-analyst-enterprise-forecasts-ai-market-2025-11-13/,Major analyst and enterprise forecasts on the AI market,"Technology executives and analysts expect artificial intelligence to generate hundreds of billions of dollars in value, yet forecasts for the market diverge significantly based on the underlying assumptions and metrics employed.",Reuters,"Thu, 13 Nov 2025 08:49:43 -0500",[],NVDA,Neutral,0.14539761838818688,0.4543546143000034,0.4002477673118097
https://www.fool.com/investing/2025/11/13/2-core-ai-infrastructure-stocks-id-buy-now/,2 Core AI Infrastructure Stocks I'd Buy Now,"Tuesday's sell-offs in Nvidia and CoreWeave don't invalidate the artificial intelligence (AI) infrastructure thesis, but rather created attractive entry points for patient investors. Nvidia remains the dominant GPU provider with deep moat advantages, while CoreWeave offers higher-risk exposure to AI cloud infrastructure.",The Motley Fool,"Thu, 13 Nov 2025 08:15:00 -0500",[],NVDA,Positive,0.17294667840577138,0.2742993618688708,0.5527539597253578
https://invezz.com/news/2025/11/13/nvidia-stock-price-analysis-risks-and-opportunities-ahead-of-earnings/?utm_source=snapi,Nvidia stock price analysis: risks and opportunities ahead of earnings,"Nvidia stock price has pulled back from its all-time high, costing investors over $300 billion as the market capitalization has dropped from over $5 trillion to the current $4.7 trillion.",Invezz,"Thu, 13 Nov 2025 08:11:00 -0500",[],NVDA,Positive,0.2311611888208823,0.15974375994776355,0.6090950512313542
https://247wallst.com/investing/2025/11/13/2-leading-ai-stocks-to-buy-now/?utm_source=snapi,2 Leading AI Stocks to Buy Now,"The AI trade might have gotten a whole lot bumpier after rolling through big tech earnings season, but the boom still seems to be very much on the table.",24/7 Wall Street,"Thu, 13 Nov 2025 08:05:34 -0500",['StocksToWatch'],NVDA,Positive,0.28985346770331977,0.3264976568293811,0.3836488754672991
https://www.schaeffersresearch.com/content/news/2025/11/13/the-week-ahead-retail-nvidia-earnings-on-tap,"The Week Ahead: Retail, Nvidia Earnings on Tap","Though lawmakers are optimistic that the government shutdown will soon come to an end, the White House said today that October jobs and inflation data reports might never be released due to impaired federal statistics.",Schaeffers Research,"Thu, 13 Nov 2025 08:01:05 -0500",[],NVDA,Negative,0.5810830933893661,0.25842212339501686,0.16049478321561697
https://seekingalpha.com/article/4843047-2-years-of-rise-of-magnificent-seven-tech-stocks,2 Years Of The Rise Of The 'Magnificent Seven' Tech Stocks,"The seven companies that make up the S&P 500's ""Magnificent Seven"" stocks have been on the rise for some time. Two years ago, they combined to account for 30% of the total valuation of the S&P 500 (SPX).",Seeking Alpha,"Thu, 13 Nov 2025 07:36:00 -0500",['paylimitwall'],NVDA,Positive,0.13085563627513855,0.36559244730387397,0.5035519164209875
